Effective Timestamp,UBR L6 Name,Credit Amount,Debit Amount,Net Amount
2026-04-15 16:00:00,Corporate Bank,1580080.98,3198997.76,-1618916.7799999998
2026-04-15 17:00:00,Corporate Bank,1089918.65,3118295.75,-2028377.1
2026-04-15 18:00:00,Corporate Bank,356922.62,1666904.02,-1309981.4
2026-04-15 19:00:00,Corporate Bank,211369.13,546686.91,-335317.78
2026-04-15 20:00:00,Corporate Bank,217654.6,257179.78,-39525.17999999999
2026-04-15 21:00:00,Corporate Bank,141558.75,180490.61,-38931.859999999986
2026-04-15 22:00:00,Corporate Bank,173834.52,117478.68,56355.84
2026-04-15 23:00:00,Corporate Bank,125583.06,143714.83,-18131.76999999999
2026-04-16 00:00:00,Corporate Bank,159080.64,143291.16,15789.48000000001
2026-04-16 01:00:00,Corporate Bank,277619.22,168284.83,109334.38999999998
2026-04-16 02:00:00,Corporate Bank,140841.22,202493.3,-61652.07999999999
2026-04-16 03:00:00,Corporate Bank,180227.57,109442.3,70785.27
2026-04-16 04:00:00,Corporate Bank,122163.73,148735.27,-26571.539999999994
2026-04-16 05:00:00,Corporate Bank,606647.75,293018.58,313629.17
2026-04-16 06:00:00,Corporate Bank,912399.33,295780.25,616619.08
2026-04-16 07:00:00,Corporate Bank,3479874.25,791026.4,2688847.85
2026-04-16 08:00:00,Corporate Bank,4289997.25,2594137.16,1695860.0899999999
2026-04-16 09:00:00,Corporate Bank,6553298.54,5513001.45,1040297.0899999999
2026-04-16 10:00:00,Corporate Bank,5906585.64,5257707.64,648878.0
2026-04-16 11:00:00,Corporate Bank,3233615.01,6887193.85,-3653578.84
2026-04-16 12:00:00,Corporate Bank,4963453.98,4524426.11,439027.8700000001
2026-04-16 13:00:00,Corporate Bank,3500205.08,4253994.56,-753789.4799999995
2026-04-16 14:00:00,Corporate Bank,6156947.32,4737479.5,1419467.8200000003
2026-04-16 15:00:00,Corporate Bank,3710534.97,8921573.67,-5211038.699999999
2026-04-16 16:00:00,Corporate Bank,2977186.98,3570023.4,-592836.4199999999
2026-04-16 17:00:00,Corporate Bank,1151764.02,1339238.04,-187474.02000000002
2026-04-16 18:00:00,Corporate Bank,560541.48,1957567.96,-1397026.48
2026-04-16 19:00:00,Corporate Bank,184572.84,444390.21,-259817.37000000002
2026-04-16 20:00:00,Corporate Bank,187514.07,247601.17,-60087.100000000006
2026-04-16 21:00:00,Corporate Bank,160547.72,246519.47,-85971.75
2026-04-16 22:00:00,Corporate Bank,132867.15,94121.13,38746.01999999999
2026-04-16 23:00:00,Corporate Bank,153462.99,103192.42,50270.56999999999
2026-04-17 00:00:00,Corporate Bank,162399.9,92781.94,69617.95999999999
2026-04-17 01:00:00,Corporate Bank,129680.42,118202.46,11477.959999999992
2026-04-17 02:00:00,Corporate Bank,150438.05,171168.85,-20730.800000000017
2026-04-17 03:00:00,Corporate Bank,118774.4,175952.59,-57178.19
2026-04-17 04:00:00,Corporate Bank,394942.53,167763.12,227179.41000000003
2026-04-17 05:00:00,Corporate Bank,528293.54,122973.59,405319.95000000007
2026-04-17 06:00:00,Corporate Bank,6562831.29,184871.72,6377959.57
2026-04-17 07:00:00,Corporate Bank,3609141.53,1028968.81,2580172.7199999997
2026-04-17 08:00:00,Corporate Bank,2458286.19,2119180.15,339106.04000000004
2026-04-17 09:00:00,Corporate Bank,2532459.05,4911647.26,-2379188.21
2026-04-17 10:00:00,Corporate Bank,4284384.46,6467912.37,-2183527.91
2026-04-17 11:00:00,Corporate Bank,2449205.21,4818429.16,-2369223.95
2026-04-17 12:00:00,Corporate Bank,3331918.54,4395109.62,-1063191.08
2026-04-17 13:00:00,Corporate Bank,4674929.17,3539819.83,1135109.3399999999
2026-04-17 14:00:00,Corporate Bank,6425825.94,4703419.06,1722406.8800000008
2026-04-17 15:00:00,Corporate Bank,2964648.44,3592234.54,-627586.1000000001
2026-04-17 16:00:00,Corporate Bank,3022247.35,3597493.07,-575245.7199999997
2026-04-17 17:00:00,Corporate Bank,1328711.28,2591379.45,-1262668.1700000002
2026-04-17 18:00:00,Corporate Bank,612876.38,1547413.92,-934537.5399999999
2026-04-17 19:00:00,Corporate Bank,218005.59,452999.26,-234993.67
2026-04-17 20:00:00,Corporate Bank,263624.92,280284.54,-16659.619999999995
2026-04-17 21:00:00,Corporate Bank,153589.32,153672.56,-83.23999999999069
2026-04-17 22:00:00,Corporate Bank,266041.01,146936.1,119104.91
2026-04-17 23:00:00,Corporate Bank,123082.05,192663.53,-69581.48
2026-04-18 00:00:00,Corporate Bank,11696.6,4949.6,6747.0
2026-04-18 01:00:00,Corporate Bank,9195.08,6099.99,3095.09
2026-04-18 02:00:00,Corporate Bank,8503.23,5770.12,2733.1099999999997
2026-04-18 03:00:00,Corporate Bank,11648.48,4479.28,7169.2
2026-04-18 04:00:00,Corporate Bank,10717.28,7559.32,3157.960000000001
2026-04-18 05:00:00,Corporate Bank,10380.37,14114.73,-3734.3599999999988
2026-04-18 06:00:00,Corporate Bank,25203.14,20364.99,4838.149999999998
2026-04-18 07:00:00,Corporate Bank,223164.08,64452.77,158711.31
2026-04-18 08:00:00,Corporate Bank,386318.55,203094.61,183223.94
2026-04-18 09:00:00,Corporate Bank,576538.17,382391.15,194147.02000000002
2026-04-18 10:00:00,Corporate Bank,288256.38,307929.39,-19673.01000000001
2026-04-18 11:00:00,Corporate Bank,150789.82,416295.72,-265505.89999999997
2026-04-18 12:00:00,Corporate Bank,189236.84,215817.92,-26581.080000000016
2026-04-18 13:00:00,Corporate Bank,264618.44,154228.85,110389.59
2026-04-18 14:00:00,Corporate Bank,216249.73,201400.36,14849.370000000024
2026-04-18 15:00:00,Corporate Bank,410409.17,170777.24,239631.93
2026-04-18 16:00:00,Corporate Bank,314916.31,174517.51,140398.8
2026-04-18 17:00:00,Corporate Bank,91626.58,131643.44,-40016.86
2026-04-18 18:00:00,Corporate Bank,33024.2,92374.1,-59349.90000000001
2026-04-18 19:00:00,Corporate Bank,10366.21,51256.02,-40889.81
2026-04-18 20:00:00,Corporate Bank,16611.68,9500.93,7110.75
2026-04-18 21:00:00,Corporate Bank,9726.13,11234.77,-1508.6400000000012
2026-04-18 22:00:00,Corporate Bank,8595.47,6683.8,1911.6699999999992
2026-04-18 23:00:00,Corporate Bank,10814.73,10392.54,422.1899999999987
2026-04-19 00:00:00,Corporate Bank,7851.75,8652.94,-801.1900000000005
2026-04-19 01:00:00,Corporate Bank,9782.86,5196.35,4586.51
2026-04-19 02:00:00,Corporate Bank,6086.23,11891.67,-5805.4400000000005
2026-04-19 03:00:00,Corporate Bank,13351.21,7523.62,5827.589999999999
2026-04-19 04:00:00,Corporate Bank,11362.13,7893.9,3468.2299999999996
2026-04-19 05:00:00,Corporate Bank,32659.83,8178.13,24481.7
2026-04-19 06:00:00,Corporate Bank,59470.96,18228.7,41242.259999999995
2026-04-19 07:00:00,Corporate Bank,146250.47,69059.11,77191.36
2026-04-19 08:00:00,Corporate Bank,185654.89,138397.97,47256.92000000001
2026-04-19 09:00:00,Corporate Bank,411071.17,283365.28,127705.88999999996
2026-04-19 10:00:00,Corporate Bank,222818.33,350439.62,-127621.29000000001
2026-04-19 11:00:00,Corporate Bank,192049.02,412204.1,-220155.08
2026-04-19 12:00:00,Corporate Bank,214688.61,189418.96,25269.649999999994
2026-04-19 13:00:00,Corporate Bank,273480.09,127306.76,146173.33000000002
2026-04-19 14:00:00,Corporate Bank,175338.13,331550.98,-156212.84999999998
2026-04-19 15:00:00,Corporate Bank,233536.98,241066.91,-7529.929999999993
2026-04-19 16:00:00,Corporate Bank,204184.73,318251.82,-114067.09
2026-04-19 17:00:00,Corporate Bank,70862.1,164434.98,-93572.88
2026-04-19 18:00:00,Corporate Bank,30971.9,69785.75,-38813.85
2026-04-19 19:00:00,Corporate Bank,16050.88,33961.75,-17910.870000000003
2026-04-19 20:00:00,Corporate Bank,10058.2,25825.13,-15766.93
2026-04-19 21:00:00,Corporate Bank,6978.05,18620.43,-11642.380000000001
2026-04-19 22:00:00,Corporate Bank,9272.76,9324.67,-51.909999999999854
2026-04-19 23:00:00,Corporate Bank,12613.64,9456.82,3156.8199999999997
2026-04-20 00:00:00,Corporate Bank,113807.42,207163.32,-93355.90000000001
2026-04-20 01:00:00,Corporate Bank,139440.17,116389.4,23050.77000000002
2026-04-20 02:00:00,Corporate Bank,103305.39,165783.15,-62477.759999999995
2026-04-20 03:00:00,Corporate Bank,213002.96,149186.83,63816.130000000005
2026-04-20 04:00:00,Corporate Bank,190054.88,169667.94,20386.940000000002
2026-04-20 05:00:00,Corporate Bank,297929.41,146318.94,151610.46999999997
2026-04-20 06:00:00,Corporate Bank,1082381.98,229481.63,852900.35
2026-04-20 07:00:00,Corporate Bank,1769604.36,543544.36,1226060.0
2026-04-20 08:00:00,Corporate Bank,3264777.2,1746033.89,1518743.3100000003
2026-04-20 09:00:00,Corporate Bank,3519977.68,3729190.03,-209212.34999999963
2026-04-20 10:00:00,Corporate Bank,3506892.92,4798531.0,-1291638.08
2026-04-20 11:00:00,Corporate Bank,5565206.47,8265951.88,-2700745.41
2026-04-20 12:00:00,Corporate Bank,2870810.62,4875636.01,-2004825.3899999997
2026-04-20 13:00:00,Corporate Bank,5055033.89,2476100.85,2578933.0399999996
2026-04-20 14:00:00,Corporate Bank,3793580.89,4453021.38,-659440.4899999998
2026-04-20 15:00:00,Corporate Bank,5238827.82,3927695.83,1311131.9900000002
2026-04-20 16:00:00,Corporate Bank,1970499.18,3486197.17,-1515697.99
2026-04-20 17:00:00,Corporate Bank,1338649.11,2582492.99,-1243843.8800000001
2026-04-20 18:00:00,Corporate Bank,561025.21,1456706.25,-895681.04
2026-04-20 19:00:00,Corporate Bank,512240.31,460464.29,51776.02000000002
2026-04-20 20:00:00,Corporate Bank,210337.71,329840.96,-119503.25000000003
2026-04-20 21:00:00,Corporate Bank,132616.79,118154.64,14462.150000000009
2026-04-20 22:00:00,Corporate Bank,191887.73,152499.63,39388.100000000006
2026-04-20 23:00:00,Corporate Bank,296314.13,327468.45,-31154.320000000007
2026-04-21 00:00:00,Corporate Bank,589936.4,160382.14,429554.26
2026-04-21 01:00:00,Corporate Bank,121174.98,230581.44,-109406.46
2026-04-21 02:00:00,Corporate Bank,145635.9,154194.62,-8558.720000000001
2026-04-21 03:00:00,Corporate Bank,141707.49,178965.2,-37257.71000000002
2026-04-21 04:00:00,Corporate Bank,176830.8,895598.24,-718767.44
2026-04-21 05:00:00,Corporate Bank,259990.94,178515.8,81475.14000000001
2026-04-21 06:00:00,Corporate Bank,1604273.95,292612.3,1311661.65
2026-04-21 07:00:00,Corporate Bank,1657074.14,1151817.9,505256.24
2026-04-21 08:00:00,Corporate Bank,4191993.26,1890990.84,2301002.42
2026-04-21 09:00:00,Corporate Bank,7465137.76,5225075.33,2240062.4299999997
2026-04-21 10:00:00,Corporate Bank,4786065.87,7256179.19,-2470113.3200000003
2026-04-21 11:00:00,Corporate Bank,2760783.62,5159991.68,-2399208.0599999996
2026-04-21 12:00:00,Corporate Bank,2386737.18,3210985.59,-824248.4099999997
2026-04-21 13:00:00,Corporate Bank,4102174.75,3786727.13,315447.6200000001
2026-04-21 14:00:00,Corporate Bank,3884879.45,3657092.29,227787.16000000015
2026-04-21 15:00:00,Corporate Bank,4436239.14,5875790.24,-1439551.1000000006
2026-04-21 16:00:00,Corporate Bank,1760637.85,14509139.41,-12748501.56
2026-04-21 17:00:00,Corporate Bank,1688437.12,2208857.25,-520420.1299999999
2026-04-21 18:00:00,Corporate Bank,571677.67,665765.99,-94088.31999999995
2026-04-21 19:00:00,Corporate Bank,269725.07,325543.02,-55817.95000000001
2026-04-21 20:00:00,Corporate Bank,268247.44,360904.65,-92657.21000000002
2026-04-21 21:00:00,Corporate Bank,138933.61,217702.89,-78769.28000000003
2026-04-21 22:00:00,Corporate Bank,125668.91,122660.01,3008.9000000000087
2026-04-21 23:00:00,Corporate Bank,132374.99,95711.51,36663.479999999996
2026-04-22 00:00:00,Corporate Bank,147245.69,61637.89,85607.8
2026-04-22 01:00:00,Corporate Bank,151819.26,127433.05,24386.210000000006
2026-04-22 02:00:00,Corporate Bank,121871.8,310096.65,-188224.85000000003
2026-04-22 03:00:00,Corporate Bank,87528.63,171301.22,-83772.59
2026-04-22 04:00:00,Corporate Bank,165131.42,130555.58,34575.84000000001
2026-04-22 05:00:00,Corporate Bank,428317.25,216009.73,212307.52
2026-04-22 06:00:00,Corporate Bank,1096761.74,231459.69,865302.05
2026-04-22 07:00:00,Corporate Bank,3638976.29,925939.91,2713036.38
2026-04-22 08:00:00,Corporate Bank,8003557.61,2515333.37,5488224.24
2026-04-22 09:00:00,Corporate Bank,6850316.38,4170197.72,2680118.6599999997
2026-04-22 10:00:00,Corporate Bank,7312026.09,6642637.79,669388.2999999998
2026-04-22 11:00:00,Corporate Bank,4661629.66,5126222.91,-464593.25
2026-04-22 12:00:00,Corporate Bank,5974495.81,4275710.78,1698785.0299999993
2026-04-22 13:00:00,Corporate Bank,68611796.82,2688008.9,65923787.919999994
2026-04-22 14:00:00,Corporate Bank,6485379.75,5252031.3,1233348.4500000002
2026-04-22 15:00:00,Corporate Bank,5155951.58,7234472.92,-2078521.3399999999
2026-04-22 16:00:00,Corporate Bank,2520713.14,2837932.52,-317219.3799999999
2026-04-22 17:00:00,Corporate Bank,1306682.41,1871703.19,-565020.78
2026-04-22 18:00:00,Corporate Bank,498976.63,1806085.61,-1307108.98
2026-04-22 19:00:00,Corporate Bank,306993.86,481357.22,-174363.36
2026-04-22 20:00:00,Corporate Bank,140257.83,365257.12,-224999.29
2026-04-22 21:00:00,Corporate Bank,149605.67,145738.67,3867.0
2026-04-22 22:00:00,Corporate Bank,77080.08,235514.89,-158434.81
2026-04-22 23:00:00,Corporate Bank,261620.44,156262.2,105358.23999999999
2026-04-23 00:00:00,Corporate Bank,146016.28,162082.27,-16065.98999999999
2026-04-23 01:00:00,Corporate Bank,178869.12,239859.94,-60990.82000000001
2026-04-23 02:00:00,Corporate Bank,242139.73,134589.36,107550.37000000002
2026-04-23 03:00:00,Corporate Bank,175735.41,113366.01,62369.40000000001
2026-04-23 04:00:00,Corporate Bank,301365.39,134976.61,166388.78000000003
2026-04-23 05:00:00,Corporate Bank,264911.32,215185.31,49726.01000000001
2026-04-23 06:00:00,Corporate Bank,2161273.1,231126.58,1930146.52
2026-04-23 07:00:00,Corporate Bank,3518269.05,1225675.77,2292593.28
2026-04-23 08:00:00,Corporate Bank,4739828.38,2077012.8,2662815.58
2026-04-23 09:00:00,Corporate Bank,8364683.58,6038390.14,2326293.4400000004
2026-04-23 10:00:00,Corporate Bank,3401354.53,2554839.02,846515.5099999998
2026-04-23 11:00:00,Corporate Bank,3396509.71,3651017.2,-254507.49000000022
2026-04-23 12:00:00,Corporate Bank,5516839.01,2109629.0,3407210.01
2026-04-23 13:00:00,Corporate Bank,2510291.71,2579107.94,-68816.22999999998
2026-04-23 14:00:00,Corporate Bank,5768073.58,4321359.55,1446714.0300000003
2026-04-23 15:00:00,Corporate Bank,4893415.37,4205564.1,687851.2700000005
2026-04-23 16:00:00,Corporate Bank,4839828.32,3518755.54,1321072.7800000003
2026-04-23 17:00:00,Corporate Bank,822839.57,2328913.97,-1506074.4000000004
2026-04-23 18:00:00,Corporate Bank,894978.57,1285879.64,-390901.06999999995
2026-04-23 19:00:00,Corporate Bank,215424.62,376701.1,-161276.47999999998
2026-04-23 20:00:00,Corporate Bank,152243.92,296340.76,-144096.84
2026-04-23 21:00:00,Corporate Bank,109808.02,203034.43,-93226.40999999999
2026-04-23 22:00:00,Corporate Bank,112735.03,170847.59,-58112.56
2026-04-23 23:00:00,Corporate Bank,176095.16,177514.03,-1418.8699999999953
2026-04-24 00:00:00,Corporate Bank,111738.46,163949.89,-52211.43000000001
2026-04-24 01:00:00,Corporate Bank,194817.95,276210.09,-81392.14000000001
2026-04-24 02:00:00,Corporate Bank,128161.24,146149.67,-17988.430000000008
2026-04-24 03:00:00,Corporate Bank,111606.73,137116.82,-25510.09000000001
2026-04-24 04:00:00,Corporate Bank,166780.34,123175.78,43604.56
2026-04-24 05:00:00,Corporate Bank,425356.92,137843.72,287513.19999999995
2026-04-24 06:00:00,Corporate Bank,968776.34,254512.95,714263.3899999999
2026-04-24 07:00:00,Corporate Bank,2565360.71,775390.8,1789969.91
2026-04-24 08:00:00,Corporate Bank,5485468.03,2390154.45,3095313.58
2026-04-24 09:00:00,Corporate Bank,7547535.93,4730742.58,2816793.3499999996
2026-04-24 10:00:00,Corporate Bank,4400576.77,5320726.87,-920150.1000000006
2026-04-24 11:00:00,Corporate Bank,2707609.67,3674124.83,-966515.1600000001
2026-04-24 12:00:00,Corporate Bank,3659616.2,4583706.35,-924090.1499999994
2026-04-24 13:00:00,Corporate Bank,48136071.84,4125289.59,44010782.25
2026-04-24 14:00:00,Corporate Bank,3145532.63,3824301.36,-678768.73
2026-04-24 15:00:00,Corporate Bank,3193300.95,3648446.93,-455145.98
2026-04-24 16:00:00,Corporate Bank,2160534.05,4475638.55,-2315104.5
2026-04-24 17:00:00,Corporate Bank,1243022.54,2584545.29,-1341522.75
2026-04-24 18:00:00,Corporate Bank,439483.55,783478.53,-343994.98000000004
2026-04-24 19:00:00,Corporate Bank,314997.43,499505.58,-184508.15000000002
2026-04-24 20:00:00,Corporate Bank,107559.79,259320.79,-151761.0
2026-04-24 21:00:00,Corporate Bank,98634.32,127061.01,-28426.689999999988
2026-04-24 22:00:00,Corporate Bank,141348.59,161130.32,-19781.73000000001
2026-04-24 23:00:00,Corporate Bank,148008.83,97090.43,50918.399999999994
2026-04-25 00:00:00,Corporate Bank,6049.99,13437.92,-7387.93
2026-04-25 01:00:00,Corporate Bank,7803.29,13086.93,-5283.64
2026-04-25 02:00:00,Corporate Bank,8318.28,8344.42,-26.139999999999418
2026-04-25 03:00:00,Corporate Bank,8563.35,10060.17,-1496.8199999999997
2026-04-25 04:00:00,Corporate Bank,12270.21,4496.43,7773.779999999999
2026-04-25 05:00:00,Corporate Bank,18916.45,7968.41,10948.04
2026-04-25 06:00:00,Corporate Bank,98413.69,20310.72,78102.97
2026-04-25 07:00:00,Corporate Bank,176380.22,44033.72,132346.5
2026-04-25 08:00:00,Corporate Bank,209652.35,181494.55,28157.800000000017
2026-04-25 09:00:00,Corporate Bank,336700.13,467466.26,-130766.13
2026-04-25 10:00:00,Corporate Bank,300760.23,220881.74,79878.48999999999
2026-04-25 11:00:00,Corporate Bank,319927.31,215741.53,104185.78
2026-04-25 12:00:00,Corporate Bank,179246.11,225299.72,-46053.610000000015
2026-04-25 13:00:00,Corporate Bank,331976.17,321498.16,10478.01000000001
2026-04-25 14:00:00,Corporate Bank,296219.79,166817.86,129401.93
2026-04-25 15:00:00,Corporate Bank,391526.1,286928.15,104597.94999999995
2026-04-25 16:00:00,Corporate Bank,236920.23,393411.0,-156490.77
2026-04-25 17:00:00,Corporate Bank,84211.45,89297.57,-5086.12000000001
2026-04-25 18:00:00,Corporate Bank,30624.95,49424.7,-18799.749999999996
2026-04-25 19:00:00,Corporate Bank,17796.88,26937.52,-9140.64
2026-04-25 20:00:00,Corporate Bank,9895.11,12303.3,-2408.1899999999987
2026-04-25 21:00:00,Corporate Bank,15737.03,12742.53,2994.5
2026-04-25 22:00:00,Corporate Bank,9597.73,9819.28,-221.5500000000011
2026-04-25 23:00:00,Corporate Bank,8288.46,5291.97,2996.489999999999
2026-04-26 00:00:00,Corporate Bank,8154.46,10504.96,-2350.499999999999
2026-04-26 01:00:00,Corporate Bank,6505.57,7568.29,-1062.7200000000003
2026-04-26 02:00:00,Corporate Bank,11086.59,13192.95,-2106.3600000000006
2026-04-26 03:00:00,Corporate Bank,7534.39,7472.81,61.57999999999993
2026-04-26 04:00:00,Corporate Bank,16298.19,7654.36,8643.830000000002
2026-04-26 05:00:00,Corporate Bank,15652.42,13259.68,2392.74
2026-04-26 06:00:00,Corporate Bank,65627.94,27887.0,37740.94
2026-04-26 07:00:00,Corporate Bank,215131.13,69479.06,145652.07
2026-04-26 08:00:00,Corporate Bank,140037.55,88343.04,51694.509999999995
2026-04-26 09:00:00,Corporate Bank,599633.68,301734.82,297898.86000000004
2026-04-26 10:00:00,Corporate Bank,255066.22,230515.81,24550.410000000003
2026-04-26 11:00:00,Corporate Bank,231830.38,297645.43,-65815.04999999999
2026-04-26 12:00:00,Corporate Bank,254756.77,136958.34,117798.43
2026-04-26 13:00:00,Corporate Bank,327897.25,226683.24,101214.01000000001
2026-04-26 14:00:00,Corporate Bank,317573.91,188978.87,128595.03999999998
2026-04-26 15:00:00,Corporate Bank,337578.34,181223.41,156354.93000000002
2026-04-26 16:00:00,Corporate Bank,187950.25,282198.65,-94248.40000000002
2026-04-26 17:00:00,Corporate Bank,134626.13,157589.8,-22963.669999999984
2026-04-26 18:00:00,Corporate Bank,38752.61,60375.18,-21622.57
2026-04-26 19:00:00,Corporate Bank,27561.84,47273.78,-19711.94
2026-04-26 20:00:00,Corporate Bank,13687.73,12601.91,1085.8199999999997
2026-04-26 21:00:00,Corporate Bank,5530.06,10082.46,-4552.399999999999
2026-04-26 22:00:00,Corporate Bank,20518.27,9899.89,10618.380000000001
2026-04-26 23:00:00,Corporate Bank,7879.42,7484.09,395.3299999999999
2026-04-27 00:00:00,Corporate Bank,244330.96,172772.6,71558.35999999999
2026-04-27 01:00:00,Corporate Bank,157278.52,127817.58,29460.939999999988
2026-04-27 02:00:00,Corporate Bank,214971.63,132590.84,82380.79000000001
2026-04-27 03:00:00,Corporate Bank,130627.24,226274.99,-95647.74999999999
2026-04-27 04:00:00,Corporate Bank,235743.35,113012.11,122731.24
2026-04-27 05:00:00,Corporate Bank,356366.36,91100.68,265265.68
2026-04-27 06:00:00,Corporate Bank,1690772.29,599427.08,1091345.21
2026-04-27 07:00:00,Corporate Bank,2896307.1,2175045.22,721261.8799999999
2026-04-27 08:00:00,Corporate Bank,5894519.22,2161886.73,3732632.4899999998
